SHIPMENT_NUMBER,SHIPPER_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
SEZHUK-240103-278866,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001046,3.5T Van,LWB Van,SL3 0BB,SE14 5RW,51.470809,-0.514738,51.507218,-0.127586,2024-01-17T05:50:00.000Z,2024-01-17T06:50:00.000Z,2024-01-17T08:35:00.000Z,2024-01-17T09:35:00.000Z
SEZHUK-240111-281377,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000993,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,LU5 4RZ,53.293393,-1.074008,51.895243,-0.518813,2024-01-15T15:25:00.000Z,2024-01-15T16:24:00.000Z,2024-01-16T15:25:00.000Z,2024-01-16T15:55:00.000Z
SEZHUK-240112-281618,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,NP6 3EA,53.470807,-2.849187,51.581585,-2.829734,2024-01-15T07:00:00.000Z,2024-01-15T14:00:00.000Z,2024-01-16T07:32:00.000Z,2024-01-16T08:00:00.000Z
SEZHUK-240103-278852,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001022,3.5T Van,LWB Van,E1W 2DA,CM22 7FD,51.508022,-0.05711,51.869555,0.216885,2024-01-19T18:35:00.000Z,2024-01-19T19:35:00.000Z,2024-01-19T20:45:00.000Z,2024-01-19T21:45:00.000Z
SEZHUK-240112-281627,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000781,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2024-01-13T06:00:00.000Z,2024-01-13T06:01:00.000Z,2024-01-15T04:55:00.000Z,2024-01-15T05:25:00.000Z
SEZHUK-240116-282496,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,LE17 4XR,53.293393,-1.074008,52.463496,-1.250951,2024-01-17T13:00:00.000Z,2024-01-17T13:59:00.000Z,2024-01-17T17:55:00.000Z,2024-01-17T18:25:00.000Z
SEZHUK-240102-278166,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,7.5 T,Box,BD5 8LZ,CA6 4RD,53.765877,-1.742019,54.919263,-2.965315,2024-01-13T23:30:00.000Z,2024-01-13T23:59:00.000Z,2024-01-14T02:30:00.000Z,2024-01-14T03:00:00.000Z
SEZHUK-240116-282575,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000702,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T12:00:00.000Z,2024-01-17T13:00:00.000Z,2024-01-17T18:30:00.000Z,2024-01-17T19:00:00.000Z
SEZHUK-240112-281740,98d76108-ba01-441a-8425-641afdb920fb,CAUK000766,Tractor Unit,Box,BD12 7ER,HP2 7PZ,53.753128,-1.722985,51.771553,-0.439081,2024-01-16T22:00:00.000Z,2024-01-16T22:30:00.000Z,2024-01-17T02:00:00.000Z,2024-01-17T02:30:00.000Z
SEZHUK-240109-280545,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN6 7TZ,53.295391,-1.066283,52.35193,-1.144734,2024-01-11T18:00:00.000Z,2024-01-11T18:56:00.000Z,2024-01-12T08:55:00.000Z,2024-01-12T10:17:00.000Z
SEZHUK-240111-281151,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000269,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2024-01-12T06:00:00.000Z,2024-01-12T06:30:00.000Z,2024-01-12T11:30:00.000Z,2024-01-12T12:00:00.000Z
SEZHUK-240107-279936,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2024-01-11T03:20:00.000Z,2024-01-11T05:00:00.000Z,2024-01-11T09:03:00.000Z,2024-01-11T12:43:00.000Z
SEZHUK-240115-282092,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000068,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-16T07:00:00.000Z,2024-01-16T14:00:00.000Z,2024-01-17T12:32:00.000Z,2024-01-17T13:00:00.000Z
SEZHUK-240113-281922,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.764125,-1.740145,51.328048,0.877608,2024-01-14T15:20:00.000Z,2024-01-14T17:00:00.000Z,2024-01-15T06:00:00.000Z,2024-01-15T08:56:00.000Z
SEZHUK-240117-283056,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601576,-1.18816,2024-01-18T10:00:00.000Z,2024-01-18T10:30:00.000Z,2024-01-18T16:30:00.000Z,2024-01-18T17:00:00.000Z
SEZHUK-240111-281312,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000190,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293393,-1.074008,52.081463,-1.329055,2024-01-12T20:00:00.000Z,2024-01-12T20:59:00.000Z,2024-01-15T10:25:00.000Z,2024-01-15T10:55:00.000Z
SEZHUK-240111-281049,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,HP22 5EZ,53.566639,-0.919839,51.818102,-0.739456,2024-01-12T06:00:00.000Z,2024-01-12T18:00:00.000Z,2024-01-15T08:32:00.000Z,2024-01-15T09:00:00.000Z
SEZHUK-240116-282480,37c479e0-b988-4546-8b06-b32841ba779c,CAUK000484,Tractor Unit,Curtain-Side 13.6M Trailer,S9 1TZ,CW10 9JQ,53.397681,-1.401805,53.215501,-2.505481,2024-01-17T06:00:00.000Z,2024-01-19T17:00:00.000Z,2024-01-17T06:00:00.000Z,2024-01-19T17:00:00.000Z
SEZHUK-240103-278894,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.470809,-0.514738,51.508022,-0.05711,2024-01-17T05:45:00.000Z,2024-01-17T06:45:00.000Z,2024-01-17T08:15:00.000Z,2024-01-17T09:15:00.000Z
SEZHUK-240102-278287,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2024-01-11T03:15:00.000Z,2024-01-11T03:45:00.000Z,2024-01-11T05:00:00.000Z,2024-01-11T05:30:00.000Z
SEZHUK-240114-281973,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2024-01-19T01:20:00.000Z,2024-01-19T03:00:00.000Z,2024-01-19T07:51:00.000Z,2024-01-19T10:46:00.000Z
SEZHUK-240110-280997,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,ML1 5GH,53.295391,-1.066283,55.831305,-3.937277,2024-01-14T11:00:00.000Z,2024-01-14T11:56:00.000Z,2024-01-15T05:55:00.000Z,2024-01-15T07:17:00.000Z
SEZHUK-240102-278239,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,LU5 4TP,53.476537,-1.471065,51.897307,-0.50593,2024-01-13T00:30:00.000Z,2024-01-13T01:00:00.000Z,2024-01-13T04:00:00.000Z,2024-01-13T04:30:00.000Z
SEZHUK-240118-283319,5456fcfa-5b0c-428e-b322-240d508b6660,CAUK000991,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,EH48 2FB,52.315672,-0.157664,55.877803,-3.648558,2024-01-19T15:00:00.000Z,2024-01-19T16:01:00.000Z,2024-01-22T05:55:00.000Z,2024-01-22T06:25:00.000Z
SEZHUK-240117-282993,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18T12:02:00.000Z,2024-01-18T13:02:00.000Z,2024-01-18T18:30:00.000Z,2024-01-18T19:00:00.000Z
SEZHUK-231228-277195,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2024-01-11T15:15:00.000Z,2024-01-11T16:15:00.000Z,2024-01-11T19:30:00.000Z,2024-01-11T20:30:00.000Z
SEZHUK-240118-283308,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8TB,53.295391,-1.066283,55.902768,-3.581976,2024-01-20T10:00:00.000Z,2024-01-20T10:52:00.000Z,2024-01-21T09:25:00.000Z,2024-01-21T10:39:00.000Z
SEZHUK-240110-280977,369b3981-6399-439f-a654-7e90a2493c35,CAUK000159,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TS6 6UD,53.537133,-1.037405,54.602089,-1.140308,2024-01-11T06:00:00.000Z,2024-01-11T19:00:00.000Z,2024-01-12T06:32:00.000Z,2024-01-12T07:00:00.000Z
SEZHUK-240112-281704,98d76108-ba01-441a-8425-641afdb920fb,CAUK000490,Tractor Unit,Box,BD12 7ER,CW1 6FB,53.753128,-1.722985,53.087056,-2.416485,2024-01-16T19:00:00.000Z,2024-01-16T19:30:00.000Z,2024-01-17T02:00:00.000Z,2024-01-17T02:30:00.000Z
SEZHUK-240112-281580,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000100,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,ME8 6BY,53.324964,-2.758291,51.369118,0.568841,2024-01-15T07:30:00.000Z,2024-01-15T14:00:00.000Z,2024-01-16T13:32:00.000Z,2024-01-16T14:00:00.000Z
SEZHUK-240107-279903,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FF,DN3 3FF,53.537695,-1.031761,53.537695,-1.031761,2024-01-12T06:00:00.000Z,2024-01-12T07:00:00.000Z,2024-01-12T17:00:00.000Z,2024-01-12T18:00:00.000Z
SEZHUK-240117-283034,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CV9 2SQ,53.462845,-2.896967,52.583936,-1.557171,2024-01-20T10:00:00.000Z,2024-01-20T10:01:00.000Z,2024-01-20T16:55:00.000Z,2024-01-20T17:25:00.000Z
SEZHUK-240110-280652,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,HU70,NN6 7SL,53.774942,-0.335823,52.349274,-1.149793,2024-01-15T22:30:00.000Z,2024-01-15T23:30:00.000Z,2024-01-16T02:30:00.000Z,2024-01-16T03:30:00.000Z
SEZHUK-240110-281013,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-11T10:00:00.000Z,2024-01-11T10:30:00.000Z,2024-01-11T16:30:00.000Z,2024-01-11T17:00:00.000Z
SEZHUK-240103-278807,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,SL3 0BB,52.829374,-1.332134,51.470193,-0.51286,2024-01-15T03:00:00.000Z,2024-01-15T04:00:00.000Z,2024-01-15T06:30:00.000Z,2024-01-15T09:30:00.000Z
SEZHUK-240110-280795,369b3981-6399-439f-a654-7e90a2493c35,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2024-01-12T06:00:00.000Z,2024-01-12T19:00:00.000Z,2024-01-15T08:32:00.000Z,2024-01-15T09:00:00.000Z
SEZHUK-240117-283026,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG2 0PN,53.295391,-1.066283,51.419654,-0.973301,2024-01-19T18:00:00.000Z,2024-01-19T18:56:00.000Z,2024-01-20T09:25:00.000Z,2024-01-20T10:47:00.000Z
SEZHUK-240112-281739,98d76108-ba01-441a-8425-641afdb920fb,CAUK000766,Tractor Unit,Box,BD12 7ER,HP2 7PZ,53.753128,-1.722985,51.771553,-0.439081,2024-01-15T22:00:00.000Z,2024-01-15T22:30:00.000Z,2024-01-16T02:00:00.000Z,2024-01-16T02:30:00.000Z
SEZHUK-240111-281259,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12T07:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T13:30:00.000Z,2024-01-12T14:00:00.000Z
SEZHUK-240116-282381,51b64618-e8d6-4df3-838d-8e553f35a08d,CAUK000567,Tractor Unit,Curtain-Side 13.6M Trailer,ME16 0LE,BA16 0BB,51.292639,0.493261,51.127675,-2.741195,2024-01-16T13:00:00.000Z,2024-01-16T15:00:00.000Z,2024-01-17T08:30:00.000Z,2024-01-17T09:00:00.000Z
SEZHUK-240112-281845,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RM20 3EN,53.295391,-1.066283,51.471759,0.275021,2024-01-17T08:00:00.000Z,2024-01-17T08:55:00.000Z,2024-01-17T15:55:00.000Z,2024-01-17T17:15:00.000Z
SEZHUK-240111-281233,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RM19 1ND,53.295391,-1.066283,51.480755,0.261461,2024-01-12T13:00:00.000Z,2024-01-12T13:56:00.000Z,2024-01-13T01:55:00.000Z,2024-01-13T03:17:00.000Z
SEZHUK-240110-281007,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-11T10:00:00.000Z,2024-01-11T10:30:00.000Z,2024-01-11T16:30:00.000Z,2024-01-11T17:00:00.000Z
SEZHUK-240118-283530,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19T21:32:00.000Z,2024-01-19T22:32:00.000Z,2024-01-20T04:00:00.000Z,2024-01-20T04:30:00.000Z
SEZHUK-240109-280313,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,WS10 7WL,B8 1AE,52.543992,-2.030867,52.482568,-1.868331,2024-01-10T09:00:00.000Z,2024-01-10T09:30:00.000Z,2024-01-10T13:30:00.000Z,2024-01-10T14:00:00.000Z
SEZHUK-240102-278209,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,CA6 4RD,53.476537,-1.471065,54.919263,-2.965315,2024-01-13T23:30:00.000Z,2024-01-13T23:59:24.000Z,2024-01-14T03:30:00.000Z,2024-01-14T04:00:00.000Z
SEZHUK-240116-282372,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000081,Tractor Unit,Curtain-Side 13.6M Trailer,IP24 1HP,NG31 7UH,52.426025,0.736548,52.888113,-0.634948,2024-01-17T09:00:00.000Z,2024-01-17T09:30:00.000Z,2024-01-17T15:30:00.000Z,2024-01-17T16:00:00.000Z
SEZHUK-240110-280952,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11T12:00:00.000Z,2024-01-11T13:00:00.000Z,2024-01-11T18:30:00.000Z,2024-01-11T19:00:00.000Z
SEZHUK-240118-283359,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000230,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M32 8RA,53.771668,-1.514934,53.45719,-2.317019,2024-01-18T12:00:00.000Z,2024-01-18T12:30:00.000Z,2024-01-18T12:30:00.000Z,2024-01-18T13:00:00.000Z
SEZHUK-240119-283855,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.764125,-1.740145,51.328048,0.877608,2024-01-20T17:20:00.000Z,2024-01-20T19:00:00.000Z,2024-01-21T06:00:00.000Z,2024-01-21T08:56:00.000Z
SEZHUK-240111-281406,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,LU5 4TP,53.476537,-1.471065,51.897307,-0.50593,2024-01-18T00:30:00.000Z,2024-01-18T01:00:00.000Z,2024-01-18T04:00:00.000Z,2024-01-18T04:30:00.000Z
SEZHUK-240115-282174,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,LE3 8DX,CV2 2TA,52.649535,-1.216071,52.430911,-1.429058,2024-01-18T07:37:00.000Z,2024-01-18T08:07:00.000Z,2024-01-18T13:07:00.000Z,2024-01-18T13:37:00.000Z
SEZHUK-240111-281512,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-12T10:00:00.000Z,2024-01-12T10:30:00.000Z,2024-01-12T16:30:00.000Z,2024-01-12T17:00:00.000Z
SEZHUK-240103-278845,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2024-01-18T04:00:00.000Z,2024-01-18T05:00:00.000Z,2024-01-18T07:45:00.000Z,2024-01-18T08:45:00.000Z
SEZHUK-240117-282925,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000190,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SE6 3JH,53.295391,-1.066283,51.438934,-0.023661,2024-01-19T10:00:00.000Z,2024-01-19T11:00:00.000Z,2024-01-23T11:30:00.000Z,2024-01-23T16:00:00.000Z
SEZHUK-240117-282979,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18T04:32:00.000Z,2024-01-18T05:32:00.000Z,2024-01-18T11:00:00.000Z,2024-01-18T11:30:00.000Z
SEZHUK-240105-279576,98d76108-ba01-441a-8425-641afdb920fb,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753128,-1.722985,51.398689,-1.232386,2024-01-12T19:00:00.000Z,2024-01-12T19:30:00.000Z,2024-01-13T02:00:00.000Z,2024-01-13T02:30:00.000Z
SEZHUK-240115-282149,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2024-01-16T10:00:00.000Z,2024-01-18T07:00:00.000Z,2024-01-18T07:30:00.000Z,2024-01-18T08:00:00.000Z
SEZHUK-240112-281655,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000115,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,CH62 4TG,53.771668,-1.514934,53.346913,-2.988986,2024-01-13T16:00:00.000Z,2024-01-13T16:30:00.000Z,2024-01-13T21:30:00.000Z,2024-01-13T22:00:00.000Z
SEZHUK-240112-281719,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000230,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M32 8RA,53.771668,-1.514934,53.45719,-2.317019,2024-01-13T09:00:00.000Z,2024-01-13T09:30:00.000Z,2024-01-13T12:30:00.000Z,2024-01-13T13:00:00.000Z
SEZHUK-240119-283613,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000117,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.764125,-1.740145,51.328048,0.877608,2024-01-19T22:19:00.000Z,2024-01-19T23:59:00.000Z,2024-01-20T06:00:00.000Z,2024-01-20T08:00:00.000Z
SEZHUK-240110-280714,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000269,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-11T07:00:00.000Z,2024-01-11T07:30:00.000Z,2024-01-11T12:30:00.000Z,2024-01-11T13:00:00.000Z
SEZHUK-240110-280841,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000189,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,WN8 9PL,51.489669,-2.720403,53.530291,-2.768699,2024-01-17T08:00:00.000Z,2024-01-17T08:30:00.000Z,2024-01-18T14:30:00.000Z,2024-01-18T15:00:00.000Z
SEZHUK-240112-281864,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000509,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-15T10:00:00.000Z,2024-01-15T10:30:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T17:00:00.000Z
SEZHUK-240110-280923,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11T02:02:00.000Z,2024-01-11T03:02:00.000Z,2024-01-11T08:30:00.000Z,2024-01-11T09:00:00.000Z
SEZHUK-240110-280653,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE11 2BB,EN9 3BZ,52.802649,-0.133151,51.678414,-0.006624,2024-01-16T01:30:00.000Z,2024-01-16T02:30:00.000Z,2024-01-16T05:30:00.000Z,2024-01-16T06:30:00.000Z
SEZHUK-240115-282323,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,M38 9PU,ST4 4FA,53.536194,-2.41058,52.983393,-2.181287,2024-01-16T10:00:00.000Z,2024-01-16T10:30:00.000Z,2024-01-16T16:30:00.000Z,2024-01-16T17:00:00.000Z
SEZHUK-240103-278839,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001009,3.5T Van,LWB Van,CR0 4TD,DE74 2TR,51.383725,-0.138625,52.826322,-1.348973,2024-01-18T15:30:00.000Z,2024-01-18T16:30:00.000Z,2024-01-18T20:00:00.000Z,2024-01-18T21:00:00.000Z
SEZHUK-240118-283533,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-19T22:02:00.000Z,2024-01-19T23:02:00.000Z,2024-01-20T04:30:00.000Z,2024-01-20T05:00:00.000Z
SEZHUK-240111-281434,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,BS16 7LR,53.476537,-1.471065,51.501707,-2.466686,2024-01-18T00:00:00.000Z,2024-01-18T00:30:00.000Z,2024-01-18T04:30:00.000Z,2024-01-18T05:00:00.000Z
SEZHUK-240116-282633,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG2 0PN,53.295391,-1.066283,51.419654,-0.973301,2024-01-19T04:30:00.000Z,2024-01-19T22:56:00.000Z,2024-01-19T12:55:00.000Z,2024-01-19T14:17:00.000Z
SEZHUK-240110-280620,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SG1 2DL,IG11 0DS,51.900329,-0.217132,51.515717,0.100453,2024-01-11T10:00:00.000Z,2024-01-11T10:30:00.000Z,2024-01-11T12:30:00.000Z,2024-01-11T13:00:00.000Z
SEZHUK-240110-280607,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000295,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11T09:00:00.000Z,2024-01-11T15:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T15:59:00.000Z
SEZHUK-240116-282632,c7051f08-8889-4b8c-85b7-09833a679b7e,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2024-01-18T11:00:00.000Z,2024-01-18T11:01:00.000Z,2024-01-19T05:55:00.000Z,2024-01-19T06:25:00.000Z
SEZHUK-240113-281880,e849b032-c244-412a-8b31-aebddbaf752a,CAUK000001,Tractor Unit,Curtain-Side 13.6M Trailer,AL9,AL10 9AB,51.757111,-0.17781,51.752877,-0.242202,2024-01-14T00:00:00.000Z,2024-01-14T23:59:59.000Z,2024-01-15T00:00:00.000Z,2024-01-15T23:59:59.000Z
SEZHUK-231228-277210,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NE11 0JY,52.829374,-1.332134,54.922706,-1.607332,2024-01-12T04:45:00.000Z,2024-01-12T05:45:00.000Z,2024-01-12T09:05:00.000Z,2024-01-12T10:05:00.000Z
SEZHUK-240118-283408,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG2 0PN,53.295391,-1.066283,51.419654,-0.973301,2024-01-20T11:00:00.000Z,2024-01-20T11:55:00.000Z,2024-01-22T04:55:00.000Z,2024-01-22T06:15:00.000Z
SEZHUK-240114-281967,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2024-01-17T15:20:00.000Z,2024-01-17T17:00:00.000Z,2024-01-18T06:00:00.000Z,2024-01-18T08:55:00.000Z
SEZHUK-240112-281849,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000159,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DL3 0UW,53.462845,-2.896967,54.548502,-1.574098,2024-01-16T04:00:00.000Z,2024-01-16T04:01:00.000Z,2024-01-16T08:55:00.000Z,2024-01-16T09:25:00.000Z
